Glon,Glat,ra,dec,HIP,vmag,VarFlag,BTmag,VTmag,B-V
273.1636,70.9042,183.358077,10.262341000000001,59608,5.85,,6.162999999999999,5.874,0.262
195.681,-40.4861,59.71830799999999,-5.469947,18606,5.85,,7.1160000000000005,5.9479999999999995,1.001
75.3877,12.8155,290.985424,43.388171,95352,5.85,,7.025,5.956,0.924
78.6542,19.5633,283.696356,48.859401,92822,5.84,,6.369,5.888999999999999,0.452
84.8377,-33.3668,339.71912599999996,19.522263,111810,5.84,,7.0089999999999995,5.945,0.922
125.766,24.9153,62.506826000000004,86.626139,19454,5.84,,6.294,5.877999999999999,0.39299999999999996
304.118,-15.6284,198.572217,-78.44745400000001,64587,5.84,,7.166,5.959,1.04
121.363,63.014,194.073185,54.099489,63143,5.84,,6.053999999999999,5.809,0.204
30.4049,-23.589,303.107795,-12.617498,99572,5.84,,6.396,5.894,0.47600000000000003
140.4006,-32.8086,29.432267,27.804381,9132,5.84,1.0,7.899,6.042000000000001,1.5759999999999998
264.2203,-67.3119,32.288719,-43.516596,10035,5.84,,7.398,5.971,1.197
258.8082,-54.9388,49.360817,-47.751664,15305,5.84,,7.422999999999999,5.975,1.228
206.8949,55.3956,154.173986,25.370704999999997,50336,5.84,,7.393,5.973,1.206
233.8032,-5.1144,107.923354,-20.883063,34758,5.84,,5.789,5.83,-0.038
145.6161,-23.8219,38.219246999999996,34.54241,11840,5.84,,7.232,5.96,1.083
192.7013,15.8834,108.674916,24.884984,35025,5.84,,7.848,6.016,1.554
80.8036,50.7391,234.642484,50.423284,76594,5.84,,6.891,5.9270000000000005,0.847
96.9922,-66.0272,2.578624,-5.248588,840,5.84,,7.099,5.957000000000001,0.973
100.6032,-12.8268,341.542592,44.546054,112417,5.84,,6.255,5.877000000000001,0.358
295.2281,-30.4686,74.712352,-82.470513,23148,5.84,,7.013,5.938,0.932
243.4028,-82.0201,20.878989999999998,-30.945617,6502,5.84,1.0,7.922999999999999,6.016,1.6119999999999999
301.1142,16.6905,190.345772,-46.145582,61916,5.84,1.0,7.775,6.005,1.475
190.0325,-54.8003,45.483829,-9.961407000000001,14110,5.84,,7.251,5.9510000000000005,1.092
348.5665,8.6376,250.439392,-33.145759000000005,81741,5.84,,6.652,5.916,0.653
348.2682,-4.3415,263.28078700000003,-41.173066,85889,5.84,,5.891,5.852,0.040999999999999995
105.8868,8.4495,328.879163,65.320809,108226,5.84,1.0,5.815,5.928999999999999,-0.037000000000000005
87.6906,-72.6033,2.6784779999999997,-12.579897,873,5.84,,7.138999999999999,5.975,1.0
183.2554,60.2906,159.781802,37.91,52139,5.84,,6.557,5.907,0.595
6.612,66.7574,214.36855,15.263379999999998,69829,5.84,1.0,8.011000000000001,6.042000000000001,1.6780000000000002
347.6185,-17.8568,279.809558,-47.909766999999995,91461,5.84,,6.126,5.877000000000001,0.233
239.5144,-2.5354,113.29073500000001,-24.710731,36721,5.84,,6.044,5.864,0.156
170.0276,-7.778,72.329488,32.588190999999995,22407,5.84,,6.149,5.861000000000001,0.25
306.8632,13.7371,198.680277,-48.957023,64623,5.84,,7.218999999999999,5.957999999999999,1.061
186.8041,2.7597,92.884608,24.420253,29379,5.83,,7.26,5.952999999999999,1.11
221.8074,4.1162,110.60578999999998,-5.982829,35749,5.83,,6.245,5.872000000000001,0.35200000000000004
123.561,56.805,192.164432,60.319821999999995,62512,5.83,,6.402,5.891,0.467
74.6997,33.6604,261.684344,48.260065000000004,85379,5.83,,5.992999999999999,5.849,0.121
137.7332,58.9073,178.993399,56.59856,58181,5.83,,7.25,5.955,1.101
265.9266,16.6076,149.14789199999998,-33.418496000000005,48748,5.83,,7.391,5.962999999999999,1.202
121.9822,3.2932,10.514257,66.147592,3299,5.83,,7.1579999999999995,5.939,1.042
95.1769,6.7163,315.53752799999995,56.669614,103810,5.83,,5.535,5.615,-0.057999999999999996
47.0753,-34.4711,319.546137,-4.519477999999999,105164,5.83,,5.659,5.8020000000000005,-0.13
180.7193,-2.6517,84.286856,26.924473,26396,5.83,,5.773,5.86,-0.075
249.5208,-0.7941,120.76733700000001,-32.463547999999996,39380,5.83,,7.407,5.947,1.225
244.8972,23.3706,139.282174,-14.574069,45559,5.83,,7.187,5.952999999999999,1.0490000000000002
140.3886,-38.5982,27.535714000000002,22.275338,8544,5.83,,6.742999999999999,5.925,0.743
94.1688,56.7276,219.563427,54.023339,71573,5.83,,5.8260000000000005,5.819,0.006999999999999999
72.9941,6.5742,296.865748,38.407614,97376,5.83,,5.715,5.817,-0.087
72.5516,42.1894,249.046677,46.613333000000004,81289,5.83,,7.144,5.93,1.044
21.3016,35.771,246.045125,6.948207000000001,80351,5.83,,5.845,5.831,0.018000000000000002
70.6571,-33.9204,330.8293,11.386552,108875,5.83,,5.76,5.819,-0.05
212.8251,-10.2684,93.652929,-4.5684569999999995,29629,5.83,1.0,5.624,5.803999999999999,-0.155
124.4651,-1.2531,16.081046,61.580183999999996,5021,5.83,,6.515,5.902,0.569
27.157,12.5536,269.07667000000004,0.670355,87812,5.82,1.0,5.897,5.8389999999999995,0.057999999999999996
291.0196,4.0362,170.783882,-56.779355,55581,5.82,,5.803,5.813,-0.004
308.3155,-38.9148,353.331614,-77.385327,116250,5.82,,6.652,5.891,0.6809999999999999
243.5282,-19.1024,97.804565,-35.25884,31072,5.82,,6.832000000000001,5.915,0.813
59.2635,-10.4429,305.089194,17.792928,100276,5.82,,7.797999999999999,5.996,1.5
240.8348,-23.4838,91.765294,-34.312021,28992,5.82,1.0,5.675,5.829,-0.13699999999999998
307.8249,18.6471,199.307999,-43.97948,64822,5.82,,6.066,5.843,0.187
24.164,-4.3379,282.743787,-9.774096,92488,5.82,,6.54,5.901,0.594
9.7347,-9.7601,281.206677,-25.010914,91974,5.82,,5.855,5.824,0.033
237.3425,-38.7392,72.867568,-34.906287,22573,5.82,,5.957000000000001,5.841,0.105
126.3059,7.6541,22.807317,70.264604,7078,5.82,,6.388,5.877999999999999,0.489
37.1559,3.828,281.36818700000003,5.500128,92027,5.82,,5.837999999999999,5.776,0.040999999999999995
97.4016,-19.27,342.045982,37.416688,112590,5.82,,7.121,5.925,1.024
347.2093,27.1735,234.56784100000002,-21.016327,76569,5.82,,7.192,5.942,1.077
14.8604,39.5195,240.213057,4.427363,78442,5.82,,7.091,5.928,1.003
99.9379,-17.1988,343.52910499999996,40.376907,113084,5.82,,7.29,5.942,1.136
35.9314,-1.8605,285.884387,1.818768,93580,5.82,,6.051,5.845,0.182
15.9415,-60.3991,339.147671,-31.663789,111600,5.82,,7.221,5.937,1.074
291.5848,41.2231,183.74826299999998,-20.84422,59728,5.82,,7.154,5.926,1.052
94.6633,14.1562,303.365065,60.64056899999999,99663,5.81,,7.746,5.975,1.476
13.6296,-0.5568,274.298451,-17.373886,89609,5.81,,7.827999999999999,5.979,1.569
105.2967,-17.6367,349.968411,42.078044,115191,5.81,,7.787000000000001,5.97,1.5119999999999998
84.7722,80.9285,199.615533,34.098304,64927,5.81,,7.582999999999999,5.9510000000000005,1.3659999999999999
87.2869,46.8399,238.06898700000002,55.826713,77738,5.81,,7.04,5.9110000000000005,0.972
282.2297,-43.6834,52.715447,-66.489714,16368,5.81,,5.735,5.8,-0.055
87.5615,11.1812,301.55769100000003,53.165688,99026,5.81,,6.321000000000001,5.8629999999999995,0.445
259.3629,-57.4974,45.732762,-46.975035999999996,14187,5.81,,7.505,5.952000000000001,1.304
57.7573,18.204,276.494947,29.82893,90342,5.81,,5.9,5.824,0.068
250.7748,-27.5866,89.65644499999999,-44.034563,28287,5.81,,7.152,5.926,1.061
282.5343,14.6065,164.997409,-43.807111,53762,5.81,,5.718,5.792999999999999,-0.064
214.0397,-49.2736,57.148768000000004,-20.902977,17798,5.81,1.0,7.934,6.004,1.6019999999999999
110.7202,-27.9128,359.872052,33.723878000000006,118281,5.81,,,,0.539
317.8412,35.1823,206.40371299999998,-26.116009,67143,5.81,,5.832000000000001,5.807,0.023
261.8088,-21.9901,101.473824,-52.409690999999995,32402,5.81,,7.821000000000001,5.96,1.551
315.0822,32.1935,204.675283,-29.560867,66563,5.81,,6.303,5.861000000000001,0.431
128.287,-37.2173,17.581047,25.457763,5494,5.81,,7.735,5.975,1.466
140.7978,-18.2826,35.709601,41.396297,11090,5.81,1.0,6.136,5.832000000000001,0.289
222.7468,-42.7457,65.77364,-24.892157,20465,5.81,1.0,7.796,5.985,1.507
246.205,-30.5217,84.681354,-40.707307,26545,5.81,,5.705,5.796,-0.078
280.1011,-57.0869,34.976129,-55.944796,10871,5.81,,7.864,5.9910000000000005,1.57
335.894,-59.2471,346.81155,-50.686681,114167,5.81,1.0,6.3629999999999995,5.846,0.486
127.2356,-24.9827,17.792823000000002,37.724121000000004,5550,5.8,,5.664,5.774,-0.095
241.98,-24.1585,91.36324499999999,-35.513647,28855,5.8,,5.829,5.8,0.027000000000000003
290.3175,7.626,171.696938,-53.159915000000005,55849,5.8,,6.412000000000001,5.86,0.517
133.5511,5.0866,39.400283,65.745336,12239,5.8,,7.83,5.972,1.561
243.3005,18.9111,134.683055,-16.132727,44075,5.8,,6.4270000000000005,5.871,0.521
229.1422,41.5856,146.541851,6.708556,47943,5.8,1.0,7.954,5.996,1.639
134.2352,63.1855,184.373332,53.191331000000005,59920,5.8,,7.537999999999999,5.9510000000000005,1.33
127.3327,19.5889,41.948785,81.448475,13055,5.8,,7.497999999999999,5.931,1.3
37.1509,-51.7625,332.24579500000004,-18.519592000000003,109332,5.8,,5.584,5.774,-0.154
202.8461,28.4488,125.087387,20.747721,40866,5.8,,7.274,5.928,1.137
251.7243,-14.6265,106.77949,-40.893268,34339,5.8,,5.582000000000001,5.765,-0.158
56.4228,-58.2805,343.369604,-11.616514,113031,5.8,,5.69,5.775,-0.08199999999999999
109.604,-34.5087,0.542313,27.082256,171,5.8,,,,0.69
205.6244,21.4514,119.247716,15.790281,38848,5.8,,7.472,5.954,1.285
56.5506,-7.5511,301.025936,17.070173,98819,5.8,,6.53,5.857,0.6
289.0527,-10.2944,152.3757,-68.68277900000001,49764,5.8,,5.832000000000001,5.822,0.015
206.3473,73.3343,174.07480800000002,27.781351,56601,5.8,,6.114,5.85,0.248
32.9508,21.3851,263.652895,9.5867,85998,5.8,,5.845,5.797000000000001,0.04
43.1597,63.8281,222.49332900000002,28.615832,72552,5.8,,5.877999999999999,5.8,0.046
161.9599,26.3656,110.716879,55.281392000000004,35785,5.8,,5.671,5.7620000000000005,-0.078
259.5222,43.532,162.575234,-8.897763000000001,52980,5.8,,5.995,5.814,0.156
123.96,-43.677,13.646778,19.188417,4267,5.8,,5.777,5.797000000000001,-0.016
305.6755,-69.5458,11.439971,-47.551984999999995,3583,5.8,1.0,6.572,5.867000000000001,0.635
48.0864,45.0566,244.18661400000002,29.150260999999997,79757,5.8,,5.8629999999999995,5.791,0.063
165.7397,26.0278,111.237866,51.887259,35984,5.8,,7.919,5.986000000000001,1.61
51.8954,-49.3027,334.219025,-9.040067,110009,5.8,,7.297999999999999,5.922999999999999,1.158
145.2211,3.2226,58.430358999999996,57.975141,18217,5.8,,6.022,5.806,0.182
227.2926,21.5814,128.50673999999998,-2.151555,42028,5.8,,5.807,5.8,0.006999999999999999
208.9524,-26.8263,77.084125,-8.665324,23916,5.8,1.0,5.69,5.792000000000001,-0.059000000000000004
219.0053,3.2643,108.545212,-3.901779,34975,5.8,1.0,8.04,6.149,1.585
29.6873,49.9623,235.47797200000002,18.464037,76878,5.8,,6.06,5.825,0.207
334.5039,32.5955,221.528203,-23.153018,72210,5.8,,7.042000000000001,5.912999999999999,0.98
206.4646,-19.7967,82.34868900000001,-3.446394,25708,5.8,,7.267,5.93,1.149
354.4941,-30.6822,300.20136,-45.112918,98512,5.8,1.0,6.142,5.829,0.295
211.3107,-2.0759,100.27266999999999,0.49532299999999996,31992,5.79,,5.656000000000001,5.769,-0.094
177.244,-10.9192,74.539139,25.050406,23088,5.79,,5.81,5.791,0.018000000000000002
138.6808,9.8347,56.503914,67.201605,17585,5.79,1.0,6.194,5.827999999999999,0.34700000000000003
101.9141,-13.263,343.417318,44.749163,113048,5.79,,6.15,5.836,0.282
279.2183,25.786,167.472473,-32.367529,54561,5.79,,5.825,5.7829999999999995,0.027000000000000003
247.9921,60.0815,168.507642,8.060696,54863,5.79,,7.252999999999999,5.917999999999999,1.128
58.722,-48.4404,336.028684,-4.83702,110578,5.79,,5.747000000000001,5.778,-0.033
281.77,-4.1757,147.800275,-59.425774,48339,5.79,,7.532,5.937,1.354
29.8199,-31.2288,310.135492,-16.12418,102026,5.79,,7.064,5.904,0.997
163.3997,-47.5987,39.020391,6.88687,12114,5.79,,,,0.9179999999999999
50.3541,-37.8595,323.82342,-3.983305,106592,5.79,,7.212000000000001,5.901,1.11
115.5341,-29.5194,5.189659,32.911187,1657,5.79,1.0,7.915,5.996,1.595
306.9156,58.9962,194.914655,-3.811926,63414,5.79,,6.0089999999999995,5.822,0.203
317.5332,72.3886,197.301816,10.022468,64179,5.79,,7.104,5.906000000000001,1.025
178.0931,-11.6452,74.452697,23.948562,23068,5.79,,7.207000000000001,5.93,1.109
352.865,-63.7476,345.99849700000004,-41.478896,113902,5.79,,7.164,5.912000000000001,1.069
153.7225,-13.086,53.395981000000006,39.899479,16591,5.79,1.0,5.962999999999999,5.81,0.139
228.9841,1.047,111.284648,-13.751978,35998,5.79,,6.273,5.83,0.43200000000000005
246.3626,23.0294,139.888058,-15.834663,45743,5.79,,7.482,5.95,1.285
234.9611,-80.625,22.930201999999998,-30.283081,7118,5.79,,7.159,5.9079999999999995,1.073
72.5025,4.6089,298.701045,36.995676,97985,5.79,,6.735,5.871,0.773
150.9485,52.4161,160.930565,57.199203000000004,52478,5.79,,5.74,5.784,-0.038
308.1348,-2.1983,205.044615,-64.576553,66681,5.79,,6.2589999999999995,5.835,0.401
181.9837,58.3586,157.52686699999998,38.925132,51420,5.79,,5.897,5.8020000000000005,0.087
79.7998,-27.1548,331.95960099999996,21.702926,109240,5.79,,5.685,5.775,-0.077
239.1244,-4.3198,111.35528300000001,-25.217767000000002,36024,5.79,1.0,5.651,5.77,-0.10300000000000001
47.5633,11.6692,278.802511,18.20341,91118,5.79,,5.792999999999999,5.787999999999999,0.006
185.2377,-17.2811,73.958972,15.040278,22913,5.79,,5.6770000000000005,5.776,-0.085
183.5403,-58.8439,40.051758,-9.452875,12444,5.79,,6.404,5.85,0.524
52.5341,20.5953,271.95626,26.09734,88817,5.79,,5.985,5.845,0.127
260.4962,3.7549,133.200076,-38.724086,43603,5.79,1.0,7.8020000000000005,5.99,1.508
141.5719,-0.4119,48.949877,57.14062,15192,5.79,1.0,6.587999999999999,5.888999999999999,0.644
98.9077,-1.8916,330.460782,52.882253000000006,108758,5.79,,5.64,5.7620000000000005,-0.106
38.9921,-7.4506,292.254118,1.950448,95793,5.79,,5.9,5.8020000000000005,0.08800000000000001
268.2666,-6.1761,128.96678,-50.969652,42177,5.79,1.0,5.625,5.769,-0.132
236.0813,-22.2222,91.52307900000001,-29.758623999999998,28899,5.79,,5.837999999999999,5.792999999999999,0.040999999999999995
87.5747,-26.1718,337.292615,26.763198,110992,5.79,,7.4,5.912000000000001,1.252
306.8252,20.4899,197.787003,-42.232890999999995,64332,5.78,,6.399,5.843,0.521
129.2712,-1.6801,25.832307,60.55133299999999,8046,5.78,,5.76,5.776,-0.01
10.4703,-7.8079,279.62798,-23.504893,91405,5.78,,5.75,5.775,-0.018000000000000002
158.2346,31.9055,120.33656699999999,59.047398,39221,5.78,,6.254,5.8229999999999995,0.42100000000000004
136.6483,-28.6527,27.17318,32.69021,8433,5.78,,6.466,5.848,0.5720000000000001
151.9142,3.9508,68.007666,53.910830000000004,21148,5.78,1.0,5.906000000000001,5.7829999999999995,0.11900000000000001
295.0672,-32.0469,65.241949,-81.57992,20297,5.78,,6.202000000000001,5.809,0.359
241.6872,-3.3664,113.64497800000001,-27.012275,36848,5.78,,7.096,5.89,1.045
318.5058,-41.9947,336.29418300000003,-70.43162199999999,110668,5.78,,6.2379999999999995,5.819,0.396
250.4637,-7.1586,114.682914,-36.496829999999996,37223,5.78,,5.584,5.754,-0.14800000000000002
164.9734,13.9502,92.902463,48.710989,29388,5.78,,6.252000000000001,6.172000000000001,0.1
303.9085,-32.0618,3.331758,-84.993978,1074,5.78,1.0,8.006,5.986000000000001,1.71
196.8975,-9.7059,86.717228,9.522343,27280,5.78,,6.915,5.88,0.888
327.8343,0.7957,237.529516,-53.20976999999999,77562,5.78,,5.691,5.7620000000000005,-0.076
222.2313,-27.3143,81.499271,-19.695399,25397,5.78,,6.324,5.867999999999999,0.441
268.6751,1.1395,137.889095,-46.583911,45122,5.78,,5.52,5.745,-0.218
269.5184,-26.6322,96.05768,-60.281325,30463,5.78,,5.778,5.78,-0.001
157.6756,-25.955,48.05936,27.256968,14893,5.78,1.0,5.653,5.7620000000000005,-0.106
339.8535,13.0284,239.338856,-36.185344,78142,5.78,,7.066,5.932,1.095
332.9893,-16.3336,267.897798,-60.164056,87393,5.78,,7.062,5.886,1.008
121.0769,-2.4916,9.11394,60.326215000000005,2876,5.78,,6.12,5.827999999999999,0.294
206.3217,7.3101,106.41260700000001,9.1858,34215,5.78,,7.76,5.934,1.5130000000000001
237.6913,-66.2379,39.2442,-34.577977000000004,12186,5.78,,6.585,5.855,0.653
56.301,7.6721,286.659992,24.250792999999998,93845,5.78,,5.92,5.797000000000001,0.10400000000000001
29.3269,-35.0595,313.699234,-17.922894,103226,5.78,,7.2139999999999995,5.902,1.122
180.4188,-72.515,28.217137,-16.92925,8778,5.78,1.0,6.093999999999999,5.818,0.26
160.2266,-15.1369,57.973831000000004,34.359119,18081,5.78,,5.737,5.78,-0.036000000000000004
210.2926,-3.191,98.81594799999999,0.890216,31446,5.78,,5.767,5.789,0.004
299.9479,6.222,187.47583400000002,-56.52494,60969,5.78,1.0,7.8229999999999995,5.971,1.5719999999999998
194.6241,-15.6075,80.431501,8.428556,25041,5.78,,5.621,5.766,-0.114
344.1306,-8.6183,265.31767,-46.92183,86552,5.78,,5.763999999999999,5.781000000000001,-0.004
84.6235,3.8919,308.478516,46.693866,101475,5.78,,5.593,5.752999999999999,-0.14
159.2189,-39.4602,41.137391,15.311862,12803,5.78,,5.744,5.773,-0.024
72.3916,-35.0235,332.65596899999997,11.62454,109471,5.78,1.0,7.871,5.965,1.617
278.5163,-19.0797,117.420806,-66.19597399999999,38210,5.78,,5.716,5.769,-0.04
179.5792,6.8416,93.08385,32.69338,29451,5.78,1.0,7.925,5.983,1.646
181.0642,25.494,115.061218,38.344539000000005,37369,5.77,1.0,7.904,5.952000000000001,1.6540000000000001
93.5899,-1.2362,323.2358,49.977629,106393,5.77,,5.725,5.763,-0.042
203.3953,-29.8244,72.151607,-5.674045,22336,5.77,,6.547999999999999,5.8389999999999995,0.631
294.8887,23.3481,183.35432,-38.929188,59607,5.77,,5.575,5.74,-0.14400000000000002
92.5745,-58.0949,357.364481,1.076131,117491,5.77,,5.968,5.7860000000000005,0.16699999999999998
228.1161,-7.9293,102.590704,-17.084554999999998,32809,5.77,,7.6160000000000005,5.939,1.435
95.0633,-70.4387,3.7271449999999997,-9.569571,1191,5.77,1.0,5.671,5.75,-0.084
109.7295,-60.263,6.350868,1.9396919999999997,2006,5.77,,6.84,5.8660000000000005,0.855
87.0811,49.4526,233.98766400000002,54.630567000000006,76376,5.77,,5.832999999999999,5.777,0.051
285.0212,15.0578,168.31118899999998,-44.372215999999995,54811,5.77,1.0,7.926,5.9639999999999995,1.661
20.8153,30.8662,250.16119500000002,4.219789,81641,5.77,,5.765,5.771,-0.004
31.0041,23.4368,260.990068,8.852571000000001,85139,5.77,,7.376,5.902,1.251
236.5612,46.0247,153.20152,4.61468,50027,5.77,,7.296,5.906000000000001,1.178
13.7251,28.4133,249.08937200000003,-2.324584,81300,5.77,,6.837999999999999,5.861000000000001,0.8270000000000001
243.4595,52.1594,160.837166,4.747669,52452,5.77,,7.24,5.879,1.168
31.7823,15.7111,268.309104,6.101424,87558,5.77,,6.2860000000000005,5.815,0.425
125.1887,-4.5332,17.139445000000002,58.263449,5361,5.77,,5.747999999999999,5.771,-0.019
201.6733,-17.1913,82.478225,1.7892599999999999,25751,5.77,,5.51,5.723,-0.192
103.9778,-21.3337,350.221937,38.182326,115280,5.77,,6.31,5.8260000000000005,0.46799999999999997
225.4002,-0.3731,108.279974,-11.251341,34888,5.77,,7.729,5.938,1.508
344.556,-27.4516,293.22425899999996,-53.185618000000005,96141,5.76,,6.122999999999999,5.785,0.3
305.6094,-30.408,337.906315,-85.967253,111196,5.76,,7.079,5.874,1.02
47.1171,-53.1321,336.112752,-13.529369,110602,5.76,,6.996,5.872000000000001,0.97
299.804,18.0976,188.67664299999998,-44.673018,61379,5.76,,6.611000000000001,5.843,0.6829999999999999
17.0196,73.7816,209.662178,21.696219,68276,5.76,,5.752000000000001,5.756,-0.002
224.9442,11.0258,118.19941100000001,-5.428257,38474,5.76,,6.247999999999999,5.812,0.41200000000000003
90.4478,10.8415,304.603126,55.39709499999999,100097,5.76,,,,0.11800000000000001
1.9928,-1.6463,269.174334,-28.065394,87836,5.76,,6.02,5.807,0.207
138.5056,-4.3549,40.761826,55.106018999999996,12692,5.76,,5.61,5.737,-0.11
289.5965,-59.6624,24.948096,-56.1964,7751,5.76,,6.994,5.9510000000000005,0.88
48.1214,26.4108,264.37956099999997,24.309991,86254,5.76,,5.898,5.772,0.114
312.4222,-30.6916,308.32351600000004,-80.964862,101427,5.76,,7.2170000000000005,5.896,1.122
237.4399,-29.4867,83.81447800000001,-33.079724,26219,5.76,,7.196000000000001,5.882000000000001,1.12
82.825,-67.1861,358.210536,-8.996756,117756,5.76,,7.263,5.8839999999999995,1.171
46.5674,34.3696,255.57790099999997,25.50562,83367,5.76,,7.06,5.88,1.018
262.1744,59.6874,173.59145800000002,3.060165,56445,5.76,,6.311,5.813,0.48
315.7969,-7.727,227.37464,-67.084133,74184,5.76,,6.5889999999999995,5.8389999999999995,0.675
342.9359,-30.5417,298.157179,-54.971026,97816,5.76,,6.872999999999999,5.818,0.915
187.6145,-29.4911,65.17185699999999,6.130798,20268,5.76,,6.9239999999999995,5.861000000000001,0.914
241.7028,23.2072,137.297978,-12.357706,44936,5.76,1.0,6.939,5.872999999999999,0.937
48.4884,-1.6626,291.600562,13.023802,95572,5.76,,6.32,5.815,0.456
308.1653,15.6915,200.24041499999998,-46.880008000000004,65144,5.76,,7.1739999999999995,5.877000000000001,1.1059999999999999
249.2141,-54.4093,52.47978199999999,-42.634256,16285,5.76,,6.007999999999999,5.787999999999999,0.205
347.2485,-40.7446,315.08950699999997,-51.265312,103673,5.76,,6.327000000000001,5.824,0.48
323.8449,-5.3425,239.024642,-60.482477,78045,5.76,,5.86,5.763,0.087
45.9573,12.0242,277.768535,16.928556,90762,5.76,,5.824,5.765,0.053
31.0772,2.9373,279.399839,-0.30947199999999997,91322,5.76,,5.849,5.779,0.067
75.3192,51.9274,234.567611,46.797751,76568,5.76,,6.1739999999999995,5.797000000000001,0.353
175.514,-36.5506,53.149788,9.373438,16511,5.76,,5.67,5.742999999999999,-0.07200000000000001
185.9644,35.639,128.682851,36.419619,42090,5.76,,5.817,5.76,0.051
329.8557,-3.5944,245.105211,-55.139706000000004,80054,5.76,,6.995,5.86,0.97
185.4659,10.1739,99.595861,28.984353999999996,31737,5.76,,5.763999999999999,5.749,-0.001
79.9768,59.9709,222.32778900000002,46.116205,72487,5.76,,6.322,5.815,0.48200000000000004
256.4484,-23.9689,96.431884,-48.176898,30591,5.76,,5.697,5.771,-0.061
84.2321,-42.5537,344.799223,11.728844,113503,5.76,,6.106,5.7989999999999995,0.293
318.0854,56.7304,201.138453,-5.16401,65420,5.76,,6.249,5.812,0.415
226.2044,-12.7813,97.15591500000001,-17.466009,30836,5.76,,7.202999999999999,5.888,1.1179999999999999
278.6312,11.1231,157.989317,-45.06671,51561,5.76,,5.487,5.6770000000000005,-0.19399999999999998
198.703,52.3374,149.900893,29.645233,48982,5.75,,7.099,5.864,1.0590000000000002
12.1299,-36.0726,310.348576,-31.598289,102092,5.75,1.0,7.767,5.94,1.551
226.4589,3.5839,112.34211100000002,-10.326664,36396,5.75,1.0,7.837000000000001,5.919,1.6159999999999999
134.2493,-3.0573,34.499532,57.899820999999996,10718,5.75,,7.3,5.8839999999999995,1.175
82.8474,-22.9767,331.297225,26.673689000000003,109023,5.75,,7.386,5.888,1.249
189.9103,17.2971,108.988192,27.897419,35152,5.75,1.0,7.83,5.938,1.605
84.45,42.7148,246.105579,55.205096,80375,5.75,,5.742000000000001,5.747000000000001,0.001
288.484,6.8747,168.41414,-53.231813,54840,5.75,,7.443,5.895,1.3090000000000002
56.5364,-47.3454,334.277082,-5.387164,110023,5.75,,6.85,5.849,0.878
38.555,26.3734,261.131405,16.301006,85185,5.75,,5.837999999999999,5.756,0.07400000000000001
260.6954,14.0726,142.692077,-31.889221999999997,46657,5.75,,5.795,5.729,0.066
106.9148,-17.3221,351.780835,42.912009999999995,115755,5.75,1.0,5.73,5.742999999999999,-0.006999999999999999
244.538,16.9706,133.801792,-18.241189000000002,43798,5.75,,7.487,5.894,1.327
93.6351,3.7776,317.56489500000004,53.563101,104516,5.75,,5.603,5.731,-0.111
50.0777,-7.0092,297.17524,11.815896,97473,5.75,,6.585,6.195,0.546
330.8092,-39.0409,317.136236,-63.928259999999995,104364,5.75,,7.282,5.89,1.18
163.77,-13.0287,62.745920999999996,33.586791999999996,19525,5.75,,7.587000000000001,5.897,1.412
337.8691,26.9596,227.577629,-26.332621000000003,74239,5.75,,7.062,5.8629999999999995,1.045
190.5111,15.9628,107.84611100000001,26.856588000000002,34722,5.75,,5.903,5.768,0.13
314.6045,-10.5161,228.57989700000002,-70.079476,74582,5.75,,10.235,6.013999999999999,3.2710000000000004
213.7503,-1.2954,102.079441,-1.318922,32617,5.75,,6.085,5.779,0.292
162.1499,-70.2635,25.436808,-11.324669,7916,5.75,,6.297000000000001,5.8420000000000005,0.44299999999999995
81.4877,31.3618,265.996568,53.801715,86782,5.75,,5.77,5.752000000000001,0.017
80.5339,-13.4407,322.03438,32.22533,106003,5.75,,6.132000000000001,5.787999999999999,0.33299999999999996
187.7518,1.7688,92.43327,23.113466,29225,5.75,1.0,5.957000000000001,5.781000000000001,0.192
151.3771,-67.5317,23.428488,-7.025341,7276,5.75,,6.537000000000001,5.827999999999999,0.639
11.4793,81.7287,201.277827,23.854419,65466,5.75,,5.857,5.765,0.09
239.6449,-34.3024,78.620192,-35.976996,24426,5.75,,7.023,5.849,1.0090000000000001
106.411,4.9564,334.552706,62.804388,110103,5.75,,7.397,5.888,1.256
136.2871,25.9232,100.120322,77.99578199999999,31940,5.75,,7.69,5.904,1.4880000000000002
359.4133,27.9315,241.90173199999998,-12.745410000000001,79005,5.75,,5.763999999999999,5.757999999999999,0.018000000000000002
115.73,23.4647,310.646825,82.531159,102208,5.75,,5.747000000000001,5.747999999999999,0.0
205.6177,4.1166,103.20611600000001,8.380372999999999,33024,5.75,,6.064,5.779,0.27
17.7044,-2.8769,278.412586,-14.853614000000002,90991,5.74,,5.792999999999999,5.746,0.043
326.7903,-0.7335,237.77835299999998,-55.055533,77645,5.74,1.0,5.752999999999999,5.766,0.017
172.733,23.8993,110.32291000000001,45.2282,35643,5.74,1.0,6.143,5.782,0.342
208.1101,7.0267,106.956204,7.471214,34387,5.74,,7.251,5.872000000000001,1.176
121.5099,-57.5799,12.095738,5.280615,3765,5.74,,6.875,5.845,0.89
155.5277,-35.7433,40.591415000000005,20.011465,12640,5.74,,5.715,5.736000000000001,-0.017
142.8664,3.9027,55.678062,59.969391,17342,5.74,,7.981,5.941,1.736
