HIP,gLon,gLat,ra,dec,vmag
42911,208.0253,32.899,131.171248,18.154309,3.94
31592,228.6881,-11.7962,99.170989,-19.255879,3.95
9598,128.3751,10.3147,30.858772,72.42129399999999,3.95
19343,153.6542,-3.0451,62.165378000000004,47.712513,3.96
115438,47.3419,-68.5896,350.742612,-20.100579999999997,3.96
95347,357.7116,-23.0894,290.971569,-40.61594,3.96
44248,179.8033,41.1829,135.159878,41.782911,3.96
99848,83.6688,7.0456,303.868007,47.714208,3.96
95241,353.6135,-23.9276,290.659552,-44.458965,3.96
45101,280.2162,-9.6056,137.81966699999998,-62.316977,3.96
28328,249.4567,-27.2305,89.786689,-42.815135,3.96
27673,171.84,6.2803,87.872496,39.14848,3.97
59449,296.7838,10.0278,182.912963,-52.36846,3.97
42515,256.2364,3.902,130.025598,-35.308352,3.97
110997,353.7728,-57.0544,337.31739500000003,-43.495565,3.97
112440,89.2579,-31.0159,341.63282799999996,23.565654000000002,3.97
20535,235.1727,-44.2273,66.00923900000001,-34.016846,3.97
77634,340.57,15.818,237.73973999999998,-33.627165000000005,3.97
35228,279.0857,-22.6885,109.20760200000001,-67.95715200000001,3.97
98495,322.0196,-30.9021,300.148138,-72.910504,3.97
106481,90.7421,-4.5794,323.495219,45.591837,3.98
18614,160.3723,-13.1065,59.741255,35.791033,3.98
9347,195.471,-73.244,30.001283,-21.077832,3.99
114996,324.2996,-54.8187,349.357389,-58.235733999999994,3.99
29651,214.4046,-10.9789,93.713887,-6.274776,3.99
50954,293.1616,-14.0185,156.09877600000002,-74.031612,3.99
55642,247.599,63.5479,170.981051,10.529509,4.0
79374,354.6087,22.7002,242.998894,-19.460708,4.0
44382,282.7121,-13.0051,135.61165,-66.396077,4.0
71865,325.9019,20.0995,220.48996200000002,-37.793499,4.01
91792,323.4835,-24.9513,280.7589,-71.428113,4.01
78527,90.1886,44.5844,240.47227400000003,58.565252,4.01
34088,195.7465,11.9031,106.027216,20.570297,4.01
80000,333.3018,0.0099,244.960094,-50.155508000000005,4.01
22109,200.5297,-29.3368,71.37563,-3.254657,4.01
8068,131.3246,-11.33,25.915156,50.688732,4.01
101076,70.9129,-5.0356,307.348898,30.368554999999997,4.01
35037,239.4072,-7.1521,108.702725,-26.772667,4.01
93244,47.2943,5.0404,284.905656,15.068298,4.02
43409,251.5713,10.325,132.633014,-27.709844,4.02
93429,28.9767,-4.8852,285.420113,-5.739115,4.02
59199,290.6582,37.1154,182.103404,-24.728876,4.02
10670,142.6495,-25.7151,34.328614,33.847194,4.03
43103,195.8832,36.5436,131.674252,28.759898,4.03
88601,29.8954,11.3683,271.36368999999996,2.500099,4.03
63003,303.3617,5.6912,193.648437,-57.177924,4.03
23522,149.5683,11.3787,75.85454200000001,60.442246,4.03
101421,55.4186,-16.5929,308.30321299999997,11.303263000000001,4.03
118268,100.6886,-53.7417,359.827873,6.863321000000001,4.03
57380,262.8647,64.1735,176.464829,6.529376,4.04
19587,199.3239,-38.3913,62.966418000000004,-6.837581,4.04
111497,66.8425,-47.6112,338.839086,-0.117498,4.04
70497,93.8326,59.6515,216.299152,51.850744,4.04
112716,52.2643,-58.5197,342.397926,-13.592632,4.05
70090,321.7207,21.7134,215.139298,-37.885295,4.05
14632,144.595,-7.3815,47.266749,49.613278,4.05
71536,320.1332,9.8576,219.47177599999998,-49.425828,4.05
40702,289.8601,-21.6817,124.63145800000001,-76.919723,4.05
67459,355.8108,72.4008,207.369338,15.797904999999998,4.05
42884,262.5435,0.0461,131.099779,-42.649276,4.05
55434,253.3598,59.8992,170.284143,6.0293220000000005,4.05
83153,335.1466,-6.5872,254.896032,-53.160438,4.06
55705,275.4067,40.5163,171.220516,-17.68401,4.06
22957,186.6263,-18.0519,74.09281,13.514466,4.06
60009,299.3249,-1.3627,184.609369,-64.00307099999999,4.06
59929,299.7518,-5.2982,184.39282,-67.960736,4.06
72010,327.4828,22.2926,220.914333,-35.173655,4.06
36962,192.6052,21.0616,113.98061000000001,26.895740999999997,4.06
74117,326.8013,11.1288,227.21089700000002,-45.279858000000004,4.07
110991,105.1943,0.5306,337.292776,58.415199,4.07
69701,337.7414,51.0654,214.00362400000003,-6.000547,4.07
74824,320.8904,-1.1191,229.37853900000002,-58.801207999999995,4.07
105502,70.05,-20.924,320.521665,19.804508,4.08
3693,121.7369,-38.5949,11.834689,24.267178,4.08
14146,213.5388,-60.2963,45.597916999999995,-23.624472,4.08
46974,280.0208,-5.4267,143.611043,-59.229753,4.08
33160,223.9822,-4.8558,103.54749100000001,-12.038628,4.08
53740,269.0531,37.1207,164.943603,-18.298783,4.08
92862,73.8149,17.7911,283.833756,43.946089,4.08
104139,31.3128,-37.2882,316.486783,-17.232861,4.08
11001,291.2497,-46.3668,35.437261,-68.659418,4.08
12387,170.764,-52.2116,39.870653000000004,0.328511,4.08
77450,30.0978,48.332,237.184903,18.141564000000002,4.09
90568,345.8223,-16.6829,277.20774500000005,-49.070588,4.1
12777,141.1647,-9.6098,41.049943,49.228448,4.1
7513,132.0011,-20.6652,24.199345,41.405459,4.1
94160,358.1388,-20.1718,287.50732,-39.340796000000005,4.1
38164,260.1797,-10.1854,117.30956299999998,-46.373205,4.1
12486,249.2973,-64.0655,40.16681,-39.855376,4.11
51839,296.2815,-17.5325,158.867109,-78.607786,4.11
113638,334.1112,-57.1581,345.220048,-52.754137,4.11
76440,318.4899,-8.5746,234.180094,-66.317038,4.11
94114,359.5415,-19.5926,287.36809,-37.904474,4.11
42312,262.0528,-1.141,129.410971,-42.989081,4.11
34045,228.2518,-4.4062,105.939553,-15.633285999999998,4.11
48356,251.2351,29.4442,147.86955700000001,-14.846603,4.11
57439,295.1873,0.7134,176.628427,-61.178399,4.11
58948,270.0619,68.6019,181.302248,8.732985000000001,4.12
19812,153.9392,-1.8244,63.724426,48.409331,4.12
102978,18.4639,-37.1832,312.955379,-26.919133000000002,4.12
12394,288.9567,-45.8158,39.897339,-68.26694599999999,4.12
98032,357.9689,-29.1123,298.815406,-41.868288,4.12
28614,198.6835,-6.3127,90.595828,9.647277,4.12
112405,308.3518,-34.3841,341.514616,-81.381615,4.13
102485,20.0042,-35.5006,311.523887,-25.270898000000003,4.13
30883,192.4207,4.3455,97.240778,20.212132999999998,4.13
116771,92.4633,-52.9626,354.98767000000004,5.626291999999999,4.13
77853,353.5451,27.7176,238.456408,-16.729294,4.13
25247,209.9812,-22.9815,80.986784,-7.808064999999999,4.13
42313,220.2551,26.1817,129.414026,5.703782,4.14
76127,49.685,54.7142,233.232427,31.359133,4.14
109937,91.9256,-15.5907,333.99240299999997,37.748737,4.14
78159,43.6533,48.7826,239.396883,26.877879999999998,4.14
16369,172.0678,-34.3159,52.71824300000001,12.936678,4.14
59072,298.1775,-2.154,181.72041399999998,-64.61373,4.14
107354,78.4102,-20.6657,326.16139300000003,25.645035999999998,4.14
116805,109.7657,-16.7143,355.10211699999996,44.333932,4.15
85112,61.4422,32.7102,260.92060299999997,37.145946,4.15
34769,215.7048,4.318,107.96608400000001,-0.49276400000000004,4.15
85340,1.7084,6.1863,261.592567,-24.17531,4.16
28734,186.9924,0.7153,91.030062,23.263341,4.16
36366,187.134,21.3443,112.277996,31.78455,4.16
2599,120.8361,0.1351,8.249965,62.931782999999996,4.17
17874,237.8852,-51.3996,57.363521,-36.20025,4.17
110003,53.5073,-48.6246,334.208485,-7.783289999999999,4.17
81304,346.2199,8.0899,249.09363100000002,-35.255326000000004,4.18
69427,333.5154,47.7021,213.22394100000002,-10.273702,4.18
69732,86.979,64.6661,214.095911,46.088305,4.18
109857,102.8651,0.395,333.759125,57.043587,4.18
111954,25.4866,-60.9741,340.16391699999997,-27.043616999999998,4.18
92043,50.7908,10.4303,281.415523,20.546308,4.19
67457,316.3212,26.9084,207.361338,-34.450776,4.19
25813,198.0243,-14.9439,82.696049,5.948139,4.2
51233,186.2861,58.2777,156.970832,36.707212,4.2
81126,66.9107,42.699,248.525759,42.437041,4.2
113246,13.6897,-64.4596,343.987081,-32.539628,4.2
112447,81.2754,-40.3977,341.673252,12.172888,4.2
38835,240.6421,3.073,119.214748,-22.880119,4.2
101093,97.7592,13.7948,307.395355,62.994105000000005,4.21
105858,328.1544,-40.2912,321.610857,-65.366198,4.21
82080,114.9961,31.0484,251.49268199999997,82.037262,4.21
20635,174.5645,-18.4836,66.342355,22.293874,4.21
16228,141.4976,2.8782,52.267223,59.94033,4.21
105102,84.1943,-6.8723,319.35397,39.394681,4.22
92609,333.6111,-23.8736,283.05431200000004,-62.187594,4.22
17651,217.3494,-50.3235,56.712031,-23.249723,4.22
13254,147.2537,-18.8616,42.646082,38.318644,4.22
38518,262.0569,-10.4234,118.32566100000001,-48.102934000000005,4.22
78918,340.8343,11.3232,241.648103,-36.802288,4.22
92175,28.2206,-1.2173,281.793637,-4.747866999999999,4.22
114724,70.9407,-58.7381,348.580665,-6.049003,4.22
92791,66.9257,15.3223,283.626182,36.898613,4.22
102453,73.3049,-7.6315,311.41564,30.719715,4.22
89908,101.8756,28.0355,275.189293,71.337814,4.22
80569,357.9329,20.6766,246.755979,-18.456251,4.22
67153,315.854,28.4633,206.421855,-33.043721000000005,4.23
81852,314.1747,-20.0605,250.769401,-77.51743499999999,4.23
79101,70.8476,47.1073,242.192408,44.934906,4.23
1599,308.3277,-51.9204,5.0177510000000005,-64.87479,4.23
68520,339.2177,59.3768,210.411639,1.544532,4.23
107533,94.8324,-3.2189,326.698371,49.30957,4.23
107259,100.5952,4.315,325.87692000000004,58.780046,4.23
64394,43.473,85.4057,197.968306,27.878183,4.23
93825,0.1594,-18.7356,286.604627,-37.063437,4.23
11407,267.124,-62.2404,36.746342999999996,-47.70384,4.24
61317,136.1275,75.3152,188.43560300000001,41.357479999999995,4.24
5372,123.2392,23.3957,17.186989,86.25709,4.24
12770,191.8078,-60.5684,41.030625,-13.858695999999998,4.24
60000,301.3369,-16.5431,184.58676699999998,-79.31224,4.24
80911,345.9415,9.2184,247.84555600000002,-34.704366,4.24
86565,13.2788,9.1704,265.353639,-12.875307000000001,4.24
114855,67.0709,-61.1113,348.972894,-9.087736999999999,4.24
5896,299.6555,-48.097,18.942337,-68.875927,4.25
70692,115.3883,39.9927,216.88143,75.695993,4.25
23972,209.1402,-26.6856,77.286596,-8.754081,4.25
41075,177.3894,34.3362,125.70879,43.188131,4.25
62896,303.3455,22.6913,193.359163,-40.178872,4.25
19167,151.6257,-1.3215,61.646014,50.351262,4.25
21402,186.4027,-24.1259,68.913584,10.160789999999999,4.25
107418,102.3099,5.9342,326.36219,61.12080600000001,4.25
21476,161.7612,-4.0318,69.172623,41.264808,4.25
16611,213.5202,-52.7846,53.44698399999999,-21.632883,4.26
5434,126.1122,-15.5183,17.375523,47.241792,4.26
22783,144.0656,14.0424,73.512547,66.342678,4.26
88267,47.4996,20.2851,270.37669900000003,21.595782,4.26
44066,216.5098,33.517,134.621757,11.857700999999999,4.26
86170,350.7666,-3.5284,264.136804,-38.635308,4.26
19893,259.8355,-44.7851,64.00660699999999,-51.486647999999995,4.26
15510,250.7528,-56.0835,49.981878,-43.069783,4.26
8198,144.6074,-51.4291,26.348461,9.157736,4.26
108917,106.1566,7.3662,330.94772400000005,64.627971,4.26
21881,176.6445,-15.0717,70.561257,22.956926,4.27
19860,184.207,-28.8542,63.883571999999994,8.892357,4.27
4906,127.8878,-54.8709,15.735868,7.890135000000001,4.27
115830,88.805,-50.8777,351.992063,6.378992,4.27
74911,326.8571,8.046,229.633421,-47.875271999999995,4.27
12828,163.2538,-43.6945,41.235593,10.114146,4.27
102532,61.4942,-16.5777,311.664593,16.124295999999998,4.27
64004,305.4865,12.8888,196.72766399999998,-49.906246,4.27
21589,184.7366,-22.2409,69.539427,12.510838,4.27
51172,269.8769,22.3873,156.78792099999998,-31.067778999999998,4.28
85423,357.0747,2.853,261.83864,-29.867033000000003,4.28
105515,33.6249,-40.7689,320.561651,-16.834542000000003,4.28
47193,130.6517,32.653,144.272029,81.326382,4.28
109410,88.061,-18.5448,332.49685,33.178224,4.28
99655,91.079,12.0577,303.34944,56.567721999999996,4.28
114131,348.2418,-63.297,346.71970699999997,-43.520358,4.28
24845,214.826,-26.2351,79.893852,-13.176789000000001,4.29
77055,112.6803,35.6576,236.014664,77.794493,4.29
57936,289.2721,27.4064,178.227169,-33.908124,4.29
109139,43.5053,-49.3692,331.60929,-13.869679000000001,4.29
116631,109.0332,-17.6167,354.534172,43.268073,4.29
111188,14.5942,-59.3171,337.876378,-32.346073,4.29
52154,284.9773,2.5935,159.826638,-55.603269,4.29
80894,0.1254,21.0824,247.78486600000002,-16.612733,4.29
16852,185.1238,-41.6658,54.218263,0.40166199999999996,4.29
42799,223.251,26.3205,130.806147,3.3986620000000003,4.3
53417,211.5945,63.9097,163.903324,24.749717999999998,4.3
57669,296.1765,-1.7296,177.421102,-63.788478000000005,4.3
4577,268.0477,-87.2685,14.651504000000001,-29.357449,4.3
17797,240.1714,-51.5314,57.149494999999995,-37.620155,4.3
11484,159.6909,-47.3903,37.03976,8.460054,4.3
56647,267.2635,56.7984,174.237211,-0.823749,4.3
70069,315.053,4.379,215.081429,-56.386497,4.3
101847,44.8117,-24.1392,309.58451099999996,-1.105121,4.31
78990,352.6966,22.5344,241.85136400000002,-20.868764000000002,4.31
70638,305.6781,-21.3117,216.730142,-83.667884,4.31
75411,60.394,56.316,231.12261600000002,37.377167,4.31
42568,275.8222,-10.8598,130.15428,-59.761003,4.31
16826,149.1728,-6.0897,54.122412,48.192634000000005,4.32
25945,187.1764,-8.0726,83.053129,18.594234,4.32
58758,297.5281,-0.9502,180.756254,-63.31293,4.32
46750,206.6929,44.8641,142.930117,22.967971,4.32
64241,327.938,79.4887,197.49698600000002,17.529431,4.32
29696,182.7264,5.9209,93.844538,29.498076,4.32
67669,317.2823,28.1893,207.956668,-32.99409,4.32
43067,239.2474,18.0074,131.593908,-13.547720000000002,4.32
84880,10.6269,13.4624,260.206921,-12.846875,4.32
21763,217.7904,-37.3618,70.11046400000001,-19.671492999999998,4.32
72683,324.8988,14.1104,222.90959700000002,-43.575359000000006,4.32
62867,303.2159,13.9276,193.278776,-48.943315000000005,4.33
88866,330.4878,-19.5893,272.145057,-63.668553,4.33
89826,63.5202,21.5456,274.96545699999996,36.064547,4.33
70576,319.8655,14.3546,216.54505299999997,-45.379276000000004,4.33
84405,358.2818,6.8787,258.837409,-26.602828999999996,4.33
76552,332.7824,10.4446,234.51335600000002,-42.567347999999996,4.34
5542,125.7633,-7.6137,17.775675,55.149901,4.34
107348,71.9769,-26.5052,326.127897,17.350017,4.34
92161,48.7628,9.1242,281.75530699999996,18.181519,4.34
111022,99.6633,-8.6508,337.38259300000004,47.706887,4.34
85355,26.7661,20.7548,261.628668,4.14036,4.34
2912,119.4693,-29.0545,9.220207,33.719344,4.34
45496,277.1186,-5.8952,139.050301,-57.541474,4.34
3031,119.5658,-33.4752,9.638941,29.311751,4.34
31125,232.1111,-14.532,97.964027,-23.418422,4.34
47175,273.6354,2.1197,144.206417,-49.355026,4.34
27100,275.4741,-31.372,86.19324499999999,-65.73552600000001,4.34
91971,66.854,17.3827,281.193156,37.605115000000005,4.34
60742,199.643,84.4592,186.734468,28.268423,4.35
22509,189.8226,-21.8285,72.65300699999999,8.900176,4.35
39794,281.6242,-18.5598,121.98247099999999,-68.617062,4.35
74857,336.9591,22.8825,229.457663,-30.148673,4.35
33449,157.7693,23.5995,104.319191,58.422759,4.35
85822,119.286,28.2377,263.054169,86.58646,4.35
14838,162.6018,-32.1368,47.907356,19.726677,4.35
107380,12.8756,-49.5523,326.236708,-33.025782,4.35
31407,261.929,-23.735,98.74408299999999,-52.975607,4.35
94713,69.8984,11.8629,289.092063,38.133731,4.35
90098,333.2852,-20.3987,275.806755,-61.493901,4.35
39863,224.7222,15.6559,122.148533,-2.9837860000000003,4.36
28199,241.2264,-25.6377,89.384208,-35.28328,4.36
16335,148.4802,-6.8251,52.643682,47.995216,4.36
2484,306.7791,-54.0213,7.886111,-62.958218,4.36
19038,171.2774,-22.1509,61.173815000000005,22.081926,4.36
96468,36.9876,-10.6554,294.18032400000004,-1.286601,4.36
10324,154.5505,-48.9529,33.249981,8.846717,4.36
68862,317.7305,19.5384,211.51153,-41.179633,4.36
24327,213.8794,-27.5503,78.307824,-12.941292,4.36
3405,305.082,-59.6314,10.838494,-57.46306,4.36
33347,228.703,-6.6777,104.03426999999999,-17.054242000000002,4.36
22701,203.7483,-28.7785,73.223624,-5.452694999999999,4.36
98412,5.5222,-28.4682,299.934078,-35.276305,4.37
154,91.5824,-65.8276,0.490079,-6.0140720000000005,4.37
35415,238.1809,-5.543,109.677028,-24.954375,4.37
88886,47.4189,18.4248,272.189546,20.814557,4.37
29807,242.347,-21.8891,94.138065,-35.140519,4.37
53773,281.8557,16.0462,165.0386,-42.225859,4.37
64238,311.4178,57.0275,197.487464,-5.53901,4.38
99255,110.3786,22.5031,302.222279,77.71141899999999,4.38
116231,355.0399,-70.3625,353.242747,-37.818267999999996,4.38
49637,228.9459,47.8864,151.97612800000002,9.997508,4.39
30419,205.6749,-4.0331,95.94202299999999,4.592865,4.39
82673,28.7343,30.6605,253.50196499999998,10.165359,4.39
39311,219.0677,16.8003,120.566404,2.334571,4.39
105319,343.6859,-43.3195,319.966621,-53.449427,4.39
17884,140.0236,8.7503,57.380341,65.525972,4.39
8837,274.349,-67.2221,28.411424,-46.302669,4.39
27913,188.458,-2.732,88.59576,20.276175,4.39
73620,0.0743,49.7898,225.725156,2.091303,4.39
84893,3.5901,8.9128,260.251559,-21.112932999999998,4.39
96837,54.0972,-2.6018,295.262247,17.476041,4.39
38070,242.246,-0.2076,117.021534,-25.937169,4.4
108431,339.1079,-48.1226,329.479478,-54.992576,4.4
93015,328.2865,-25.3877,284.23762,-67.23349499999999,4.4
39906,239.035,7.3984,122.256822,-19.245014,4.4
4463,124.6456,-39.4348,14.301667000000002,23.417648,4.4
115102,12.2514,-69.2474,349.706002,-32.532027,4.41
105138,80.9766,-10.0526,319.479485,34.896898,4.41
114222,116.4188,13.8414,346.974381,75.387496,4.41
34693,187.2185,17.1991,107.784878,30.245163,4.41
32761,263.244,-21.7631,102.463808,-53.62245,4.41
70300,321.5657,20.0226,215.759329,-39.511819,4.41
85693,49.4826,28.4441,262.684625,26.110645,4.41
34922,255.7654,-15.0364,108.38466100000001,-44.639739,4.42
53954,222.6133,64.1271,165.582397,20.179842,4.42
72571,332.647,27.9662,222.572125,-27.960371000000002,4.42
40326,257.3483,-3.2093,123.512173,-40.34789,4.42
29038,194.8064,-2.7212,91.89301999999999,14.768472000000001,4.42
110538,101.2538,-4.3061,335.890098,52.229046999999994,4.42
115623,98.5567,-35.3614,351.34493399999997,23.404101,4.42
77257,15.6973,44.1027,236.61088900000001,7.353072999999999,4.42
88290,28.3768,11.6404,270.438327,1.3050760000000001,4.42
31700,227.8697,-11.1069,99.47259,-18.237478,4.42
98688,13.922,-26.9336,300.664502,-27.709845,4.43
19849,200.7468,-38.0391,63.818001,-7.652871,4.43
23040,154.4651,6.6806,74.321652,53.752101,4.43
94481,70.6165,12.7529,288.439531,39.145967999999996,4.43
102624,42.2427,-28.0854,311.93431699999996,-5.027701,4.43
100587,71.7189,-3.0181,305.965086,32.190172,4.43
17593,201.554,-46.4673,56.535565000000005,-12.101589,4.43
102281,60.1357,-16.5543,310.864724,15.074581,4.43
95771,58.9891,3.4022,292.176374,24.664904999999997,4.44
36795,237.4981,-1.1897,113.51325200000001,-22.296067,4.44
19921,270.2037,-42.5633,64.120953,-59.302156000000004,4.44
3786,121.7326,-55.2801,12.170601,7.5850789999999995,4.44
21770,246.1558,-41.4954,70.140469,-41.863753,4.44
71121,318.9303,9.2451,218.154402,-50.457157,4.44
1170,75.1082,-78.2259,3.6600669999999997,-18.932866,4.44
40706,254.7767,-0.421,124.638801,-36.659288000000004,4.44
30060,155.594,19.1166,94.905778,59.010965,4.44
42402,222.7136,25.3144,129.689324,3.3414349999999997,4.45
96229,44.4145,-6.012,293.522304,7.378941,4.45
94648,104.7325,24.2112,288.88773399999997,73.355468,4.45
44191,263.3333,3.1818,135.022536,-41.253605,4.45
51849,285.492,0.6399,158.897074,-57.557635999999995,4.45
7884,145.1178,-55.216,25.357893,5.487613,4.45
52633,297.735,-18.9624,161.445847,-80.540188,4.45
80975,356.2993,17.8259,248.034164,-21.46639,4.45
29426,195.8074,-2.0649,92.984983,14.208765,4.45
24244,212.6728,-27.3164,78.07459300000001,-11.869219000000001,4.45
13147,231.7892,-64.015,42.272581,-32.405898,4.45
55084,262.6617,51.6534,169.16541999999998,-3.6516010000000003,4.45
18255,192.0952,-40.0991,58.572925,-2.95473,4.46
11569,132.1239,6.2896,37.266441,67.402474,4.46
24331,198.516,-20.2653,78.322839,2.861265,4.46
44901,166.5699,42.0158,137.217734,51.604648,4.46
54682,274.7766,34.5331,167.914539,-22.825847,4.46
80582,335.9999,0.9801,246.795983,-47.554786,4.46
15549,158.1375,-23.4605,50.084837,29.048458,4.47
109111,2.2158,-53.6744,331.528689,-39.543353,4.47
12843,200.8331,-62.5273,41.275771,-18.572563,4.47
57803,291.9146,16.4046,177.786215,-45.17347,4.47
73165,351.7254,46.2708,224.295831,-4.346462,4.47
38957,263.4756,-10.2792,119.56015500000001,-49.244912,4.47
30788,240.6416,-18.7563,97.04253299999999,-32.580071000000004,4.47
31216,204.2968,-0.751,98.22594699999999,7.332965,4.47
44599,287.8249,-16.7702,136.286724,-72.602705,4.47
23123,197.5583,-24.0193,74.637091,1.714016,4.47
104858,60.4933,-25.6551,318.620063,10.006981,4.47
46146,201.7619,44.126,141.16358,26.182323999999998,4.47
80343,356.1694,20.1826,246.025766,-20.037326999999998,4.48
3504,121.7781,-14.5723,11.181324,48.284364000000004,4.48
114119,35.228,-66.1521,346.670189,-23.743116,4.48
32578,210.3775,0.3045,101.96520500000001,2.412159,4.48
49641,241.1094,42.0658,151.984501,-0.371637,4.48
113889,78.7942,-49.6067,345.969225,3.820045,4.48
18744,274.8052,-43.2141,60.224197,-62.159284,4.48
